,AcresBurned,ArchiveYear,CrewsInvolved,Dozers,Engines,Fatalities,Featured,Final,Helicopters,Injuries,Latitude,Longitude,MajorIncident,Name,PersonnelInvolved,Started,UniqueId,Updated,Duration
1045,0.0,2017,,,,,False,True,,,41.338,-120.304,False,Warner Mountain Lightning,,2017-07-23 00:00:00+00:00,42f93f6b-0ada-4267-8e6e-4674055ed9c8,2018-01-09 12:04:00+00:00,4092.0666666666666
1046,0.0,2017,,,,,False,True,,,39.75425,-122.17657,False,Creek Fire,,2017-07-19 17:30:00+00:00,47c9e99d-ad11-497f-8238-cfd815423262,2018-01-09 12:02:00+00:00,4170.533333333334
1047,0.0,2017,,,,,False,True,,,40.6361,-120.9643,False,Antelope Fire,,2017-07-06 13:00:00+00:00,b4eb0b95-1a93-46a5-91f4-5c2b4c7b943c,2018-01-09 11:45:00+00:00,4486.75
1048,0.0,2017,,,,,False,True,,,41.86609,-122.73031,False,Klamath Fire,,2017-07-04 15:21:00+00:00,1be87788-1bd9-4e97-b92a-63b41fe8abf1,2018-01-09 11:43:00+00:00,4532.366666666667
1049,0.0,2017,,,,,False,True,,,33.43513,-117.58252,False, Cristianitos Fire,,2017-06-28 17:56:00+00:00,47e76098-389e-4747-9e89-7ebdc963a485,2018-01-09 11:10:00+00:00,4673.233333333334
1050,0.0,2017,,,,,False,True,,,41.841,-123.47399999999999,False,Salmon-August Complex ,,2017-06-25 17:00:00+00:00,c35027fa-3bc5-423f-a32e-e03b134a102e,2018-01-09 11:07:00+00:00,4746.116666666667
1051,0.0,2017,,,,,False,True,,,36.51912,-119.50606,False,King Incident,,2017-06-23 22:32:00+00:00,e1fdc15a-5737-4c69-ab9a-7f43d6b4aab8,2018-01-09 11:01:00+00:00,4788.483333333334
1052,0.0,2017,,,,,False,True,,,35.85253,-120.80411000000001,False,Range Fire,,2017-05-19 13:10:00+00:00,5bfc7c8f-0d7f-4b14-903b-00014014c14b,2018-01-09 10:05:00+00:00,5636.916666666667
1053,0.0,2017,,,,,False,True,,,39.51158,-121.55633,True,Oroville Spillway ,596.0,2017-02-07 14:00:00+00:00,afb8c00c-ef91-4544-90ce-54722be124af,2018-01-09 09:24:00+00:00,8059.4
1084,4064.0,2018,,,,,False,True,,,37.571,-119.118,False,Lions Fire,,2018-06-11 12:00:00+00:00,b17eb5bf-c44a-4e13-99d0-bbdf5e8f8f67,2019-01-04 10:03:00+00:00,4966.05
1085,3889.0,2018,,,,,False,True,,,40.22027778,-122.18,True,Sun Fire,196.0,2018-10-07 12:51:00+00:00,8f633ae7-b5f0-455f-a60e-13d9566e5844,2019-01-04 08:57:00+00:00,2132.1
1086,3716.0,2018,,,,,False,True,,1.0,40.35068,-121.77866999999999,True,Lane Fire,,2018-06-23 11:38:00+00:00,299d84d9-ff65-4669-bcd7-cb5abb191c75,2019-01-04 10:02:00+00:00,4678.4
1087,3674.0,2018,,,,,False,True,,,41.079440000000005,-123.688056,False,Mill Creek 1 Fire,,2018-08-16 09:18:00+00:00,d3ead5e1-12bb-4d27-8c1d-c723c0747265,2019-01-04 09:17:00+00:00,3383.983333333333
1088,3380.0,2018,,,,,False,True,,,34.48229,-118.60858,False,Charlie Fire,,2018-09-22 14:30:00+00:00,4fa2e1e0-a920-4991-beb6-3c080b6c1500,2019-01-04 09:03:00+00:00,2490.55
1089,2995.0,2018,,,,,False,True,,,35.97896,-119.98329,False,Five Fire,,2018-08-06 17:29:00+00:00,0ba9a90d-6615-4fa8-9a10-3efb660437ca,2019-01-04 09:23:00+00:00,3615.9
1090,2956.0,2018,,,,,False,True,,,39.94355,-122.3571,True,Apple Fire,,2018-06-09 14:10:00+00:00,22fc8e84-ae8e-4a10-a9f3-828464616253,2019-01-04 10:10:00+00:00,5012.0
1091,2950.0,2018,,,,,False,True,,,35.37444,-118.83556000000002,False,Tarina Fire,,2018-08-03 14:48:00+00:00,676aa48b-d962-4026-a354-db047f14233f,2019-01-04 09:26:00+00:00,3690.633333333333
1092,2883.0,2018,20.0,3.0,22.0,,False,True,7.0,,36.6734,-118.21881,True,Georges Fire,564.0,2018-07-08 13:36:00+00:00,09395db0-1c76-43c3-a3db-d18081b31a35,2019-01-04 09:54:00+00:00,4316.3
1093,2490.0,2018,,,,,False,True,,,38.69601,-122.44468,True,Snell Fire,,2018-09-08 14:29:00+00:00,db2344ac-f195-4f94-8999-e8c8ebb4a7a2,2019-01-04 09:06:00+00:00,2826.616666666667
1094,2290.0,2018,,,,,False,True,,,39.64978,-122.58218000000001,True,Chrome Fire,,2018-06-09 15:32:00+00:00,1d926fc4-0f23-47dd-a750-5e7fac4ad416,2019-01-04 10:09:00+00:00,5010.616666666667
1095,2225.0,2018,,,,,False,True,,,35.847778000000005,-120.343056,False,Turkey Fire,,2018-08-06 12:59:00+00:00,c7152819-8f07-489c-a219-b58bed82733e,2019-01-04 09:23:00+00:00,3620.4
1096,2162.0,2018,4.0,2.0,11.0,,False,True,1.0,,38.431278000000006,-122.043747,True,Nelson Fire,180.0,2018-08-10 16:57:00+00:00,2ce8de99-7e66-4de8-9426-48a4fc8500ac,2019-01-04 09:20:00+00:00,3520.383333333333
1097,2100.0,2018,,,,,False,True,,,41.29363,-120.11461000000001,False,Eagle Fire,,2018-07-13 22:03:00+00:00,656c37d9-6876-47ba-bf8e-ec6c351c3595,2019-01-04 09:46:00+00:00,4187.716666666666
1098,2070.0,2018,,,,,False,True,,,37.40208,-118.50235,True,Pleasant Fire,,2018-02-18 14:12:00+00:00,3d866877-330a-4a14-b5bd-48675955af64,2019-01-03 09:43:00+00:00,7651.516666666666
1099,1900.0,2018,,,,,False,True,,,40.99344,-121.52225,True,Hat Fire,,2018-08-09 14:34:00+00:00,ce93c72c-eb9c-4176-a2b6-7750a4a6bb20,2019-01-04 09:21:00+00:00,3546.7833333333333
1100,1756.0,2018,,,,,False,True,,,36.85156,-120.77206000000001,False,Nees Fire,,2018-05-02 16:00:00+00:00,92c441f3-4729-4ba5-890f-fb7693725275,2019-01-04 10:26:00+00:00,5922.433333333333
1101,1751.0,2018,,,,,False,True,,,40.616251,-123.52018999999999,False,Kerlin Fire,,2018-09-04 15:20:00+00:00,3506eaf5-e815-4a7f-9c52-816fe5eee7d5,2019-01-04 09:08:00+00:00,2921.8
1102,1678.0,2018,,,,,False,True,,1.0,40.50318,-122.42308,True,Creek Fire,,2018-06-24 12:29:00+00:00,b900fe52-8900-4578-9745-58036920a1ab,2019-01-04 10:01:00+00:00,4653.533333333334
1103,1500.0,2018,,,,,False,True,,,38.21396,-121.9424,False,Nurse Fire,,2018-11-08 13:28:00+00:00,b8fe54be-15a8-4088-b0bb-16992df93a7e,2019-01-04 08:47:00+00:00,1363.3166666666666
1104,1500.0,2018,,,,,False,True,,,35.736290000000004,-120.75593,False,Yankee Fire,,2018-06-20 18:22:00+00:00,d963ff00-9c98-4bc6-a3b3-4856d8192e87,2019-01-04 10:03:00+00:00,4743.683333333333
1105,1352.0,2018,,,,,False,True,,,34.5486,-118.31138,False,Stone Fire,,2018-06-04 12:40:00+00:00,5340807b-1be1-4894-b446-c81c46456641,2019-01-04 10:15:00+00:00,5133.583333333333
1106,1350.0,2018,,,,,False,True,,,34.095568,-116.95880600000001,True,Valley Fire,,2018-07-06 13:29:00+00:00,b90be7b6-e9ec-4a18-a910-957f700c6ed6,2019-01-04 09:55:00+00:00,4364.433333333333
1107,1314.0,2018,,,,,False,True,,,36.40755,-120.99322,True,Airline Fire,,2018-06-04 17:01:00+00:00,df2538f9-20c9-4d40-9a64-9d6334b6f7d6,2019-01-04 10:15:00+00:00,5129.233333333334
1108,1265.0,2018,12.0,1.0,17.0,,False,True,2.0,,36.71537,-118.08448999999999,True,Moffat Fire,325.0,2018-04-19 10:28:00+00:00,a339b368-ec58-463e-9a26-9af37c938f49,2019-01-03 13:09:00+00:00,6218.683333333333
1109,1261.0,2018,,,,,False,True,,,33.62924,-117.05991999999999,False,Patterson Fire,,2018-05-17 14:19:00+00:00,693a86e6-8985-4e70-8ba8-869786ff538b,2019-01-04 10:24:00+00:00,5564.083333333333
1110,1200.0,2018,,,,,False,True,,,39.186144,-121.79288500000001,False,Butte Fire,,2018-07-31 17:34:00+00:00,ea58640a-7837-4d93-a145-96e48b7df8ee,2019-01-04 09:28:00+00:00,3759.9
1111,1120.0,2018,,,,,False,True,,,39.268611,-120.65833300000001,True,North Fire,,2018-09-03 16:38:00+00:00,d8235a76-7b43-4e23-8f60-dc308c250fab,2019-01-04 09:10:00+00:00,2944.5333333333333
1112,1014.0,2018,,,,,False,True,,,35.11416667,-120.09222222,False,Front Fire,,2018-08-19 13:37:00+00:00,8dd81979-48ba-48db-bb24-e4f1bf85d262,2019-01-04 09:16:00+00:00,3307.65
1113,993.0,2018,,,,,False,True,,,35.387408,-118.81793400000001,False,Breckenridge Fire,,2018-07-27 16:12:00+00:00,53a9be88-6d10-483e-8dc7-59cb84326ab8,2019-01-04 09:32:00+00:00,3857.3333333333335
1114,972.0,2018,,,,,False,True,,,39.82877,-123.08488999999999,False,Eel Fire,,2018-07-31 15:28:00+00:00,fa745e18-be7a-42e0-b3c7-30333ddcf3aa,2019-01-04 09:29:00+00:00,3762.016666666667
1115,962.0,2018,,,,,False,True,,,39.77124,-121.76858999999999,True,Stoney Fire,,2018-07-12 22:45:00+00:00,3c17be70-66f8-4df2-97be-873fe924d99c,2019-01-04 09:48:00+00:00,4211.05
1116,856.0,2018,,,,,False,True,,,40.33682,-121.93908,False,Dale Fire,,2018-07-09 18:30:00+00:00,3b576efa-90b7-4b87-983d-b38630e10576,2019-01-04 09:52:00+00:00,4287.366666666667
1117,825.0,2018,4.0,2.0,15.0,,False,True,1.0,,38.42623,-120.95408,True,Irish Fire,,2018-07-06 14:42:00+00:00,be804253-e994-4f40-9e07-5c215533231c,2019-10-25 09:43:02.967000+00:00,11419.017490833334
1118,822.0,2018,,,,,False,True,,,38.59694444,-121.99388889,False,Eighty Eight Fire,,2018-07-18 14:24:00+00:00,e51ff5f0-09d5-42f3-8bed-c1c6eb85d245,2019-01-04 09:40:00+00:00,4075.266666666667
1119,700.0,2018,,,,,False,True,,,38.824259999999995,-121.451307,False,Sunset Fire,,2018-08-01 13:11:00+00:00,4f3f4f66-871c-4d50-bd3f-f641210552c9,2019-01-04 09:28:00+00:00,3740.2833333333333
1120,668.0,2018,,,,,False,True,,,35.79012,-118.7393,False,River Fire,,2018-08-15 17:14:00+00:00,b83feee5-a799-4481-bd25-1d4cc3befd7d,2019-01-04 09:19:00+00:00,3400.0833333333335
1121,650.0,2018,,,,,False,True,,,36.00912,-120.82226000000001,False,Gulch Fire,,2018-08-11 14:12:00+00:00,3bb731cc-eb21-421f-b5f5-4949346dc316,2019-01-04 09:20:00+00:00,3499.133333333333
1122,646.0,2018,,,,,False,True,,,40.3768,-120.36403,False,Tumbleweed Fire,,2018-06-14 17:45:00+00:00,b307b3b5-529a-4dd0-ad30-e678180a6174,2019-01-04 10:06:00+00:00,4888.35
1123,640.0,2018,,,,,False,True,,,37.75646,-121.60646000000001,True,Grant Fire,,2018-07-08 17:38:00+00:00,d0e1cdc0-9dea-467a-8ae8-040e0f94178d,2019-01-04 09:53:00+00:00,4312.25
1124,573.0,2018,,,,,False,True,,,37.83388,-120.61746000000001,False,Tulloch Fire,,2018-09-08 13:34:00+00:00,849ad1a0-472b-4cc6-a513-030491fa1ffb,2019-01-04 09:06:00+00:00,2827.5333333333333
1125,550.0,2018,,,,,False,True,,,39.36529,-121.51706999999999,False,June Fire,,2018-10-30 14:46:00+00:00,7ee82e4f-f5e8-4278-b4e7-e82c390b395e,2019-01-04 08:50:00+00:00,1578.0666666666666
1126,513.0,2018,,,,,False,True,,,36.378333000000005,-120.90116699999999,True,Eastern Fire,,2018-06-04 17:30:00+00:00,5228fabc-64f6-4ccf-aedc-dc1e781277a6,2019-01-04 10:14:00+00:00,5128.733333333334
1127,504.0,2018,,,,,False,True,,,32.833674,-116.7311,True,West Fire,,2018-07-06 23:39:00+00:00,2a1c14d1-2a88-4564-bd09-585e09ffc9a7,2019-10-25 09:43:52.333000+00:00,11410.081203611111
1128,484.0,2018,,,,,False,True,,,37.75375,-121.57918000000001,False,Grant Fire,,2018-05-30 13:21:00+00:00,503cf916-4f56-4be7-8083-730122f686dc,2019-10-25 09:01:35.660000+00:00,12307.676572222223
1129,441.0,2018,,,,,False,True,,,40.316137,-120.45053,False,Hyatt Fire,,2018-06-27 15:09:00+00:00,218619b5-ad0c-4238-8e31-ab6d98932a73,2019-10-25 09:31:27.690000+00:00,11634.374358333333
1130,400.0,2018,,,,,False,True,,,36.35502,-121.1563,False,Metz Fire,,2018-09-13 15:37:00+00:00,7fc0b9c8-dec7-430d-9790-1bbebae404eb,2019-01-04 09:04:00+00:00,2705.45
1131,375.0,2018,,,,,False,True,,,35.95515,-120.86256000000002,False,San Ardo,,2018-06-26 07:11:00+00:00,8811a5f8-b99a-454a-9af5-6753579c8d45,2019-06-27 08:38:49.720000+00:00,8785.46381111111
1132,367.0,2018,,,,,False,True,,,35.51777778,-118.6525,False,Call Fire,,2018-08-18 15:17:00+00:00,5eab06a3-5deb-4934-98a7-7c42eb86cbf9,2019-01-04 09:16:00+00:00,3329.983333333333
1133,365.0,2018,,,,,False,True,,,33.078920000000004,-116.91845,True,Pasqual Fire,,2018-07-27 13:28:00+00:00,2b56b06d-46d6-43f2-b474-2598dd163e82,2019-01-04 09:32:00+00:00,3860.0666666666666
1134,360.0,2018,,,,,False,True,,,37.387890000000006,-119.68911999999999,True,Oak Fire,,2018-09-22 15:44:00+00:00,6b6dff76-8fab-4852-a71c-e735f87bd6fa,2019-01-04 09:03:00+00:00,2489.3166666666666
1135,347.0,2018,,,,,False,True,,,39.59872,-121.78208000000001,False,Shippee Fire,,2018-06-26 12:56:00+00:00,a3ba8fc0-37f7-4c1a-9386-627d3369a03e,2019-01-04 09:59:00+00:00,4605.05
1136,338.0,2018,,,,,False,True,,,37.735461,-118.97044299999999,False,Owens Fire,,2018-07-31 15:07:00+00:00,574b0b35-4c66-44ac-8797-3eadf09e495d,2019-01-04 09:29:00+00:00,3762.366666666667
1137,328.0,2018,,,,,False,True,,,40.529090000000004,-122.17456999999999,False,Bascom Fire,,2018-06-23 12:54:00+00:00,9fe34773-10d3-419a-a6f5-4ddb2d43a145,2019-01-04 10:02:00+00:00,4677.133333333333
1138,320.0,2018,1.0,,5.0,,False,True,,,37.449425,-121.88807,True,Country Fire,150.0,2018-07-22 13:06:00+00:00,0dd9bca6-35b9-4a75-8f3b-a5e57e1b90e7,2019-01-04 09:37:00+00:00,3980.516666666667
1139,316.0,2018,,,,,False,True,,,38.539806,-121.059979,False,Shingle Fire,,2018-07-04 17:09:00+00:00,29a5f777-bea5-411e-9139-fe0d094616b0,2019-01-04 09:56:00+00:00,4408.783333333334
1140,300.0,2018,,,,,False,True,,,40.60402,-122.9144,True,Flat Fire,,2018-06-28 18:01:00+00:00,70ff3ebc-0d1f-43eb-ab56-1ff13fe9c9e3,2019-01-04 09:59:00+00:00,4551.966666666666
1141,300.0,2018,,,,,False,True,,,37.10181,-119.623981,False,ONeals Fire,,2018-06-04 17:44:00+00:00,9662b158-b17f-4386-867a-3afa5ea28929,2019-01-04 10:14:00+00:00,5128.5
1142,300.0,2018,,,,,False,True,,,33.389425,-117.50240500000001,False,Alpha Fire,,2018-05-04 11:44:00+00:00,32708961-025a-4bf7-88c1-8cd91bbc3cce,2019-01-04 10:26:00+00:00,5878.7
1144,290.0,2018,,,,,False,True,,,38.061298,-120.872244,False,South Fire,,2018-08-06 16:26:00+00:00,a1e73f5c-68e2-4109-b741-046eb7349265,2019-01-04 09:23:00+00:00,3616.95
1145,289.0,2018,,,,,False,True,,,37.197039000000004,-120.002619,False,Eastman Fire,,2018-08-23 15:40:00+00:00,eeb859ef-dc44-48e2-a2d7-dce44bc47d01,2019-01-04 09:15:00+00:00,3209.5833333333335
1146,282.0,2018,,,,,False,True,,,33.836101,-117.607577,False,Skyline Fire,,2018-07-19 17:22:00+00:00,022bee6b-1559-4792-a2d2-014d3adfecad,2019-01-04 09:39:00+00:00,4048.2833333333333
1147,278.0,2018,,,,,False,True,,,36.65351,-121.0454,False,Panoche Fire,,2018-07-11 16:40:00+00:00,68957772-711e-4874-99f2-2b9267dbe725,2019-01-04 09:49:00+00:00,4241.15
1148,268.0,2018,,,,,False,True,,,37.947140000000005,-121.9921,False,Valley Fire,,2018-06-29 16:06:00+00:00,53770321-4d20-4db9-bfad-754f9eeabc2b,2019-01-04 09:58:00+00:00,4529.866666666667
1149,268.0,2018,,,,,False,True,,,40.18395,-122.27573999999998,True,Stoll Fire,,2018-06-23 12:52:00+00:00,72999057-198b-4cd2-a316-2e854ef9a7f8,2019-10-25 09:06:28.510000+00:00,11732.241252777778
1150,265.0,2018,,,,,False,True,,1.0,32.63046,-116.46673999999999,True,Recycle Fire,,2018-06-06 09:46:00+00:00,9ededdf0-b250-49ec-999d-eb988dab08a9,2019-01-04 10:11:00+00:00,5088.416666666667
1151,261.0,2018,,,,,False,True,,,40.34256,-121.43025,False,Wilson Fire,,2018-09-28 13:08:00+00:00,d0ae0a7f-dd7b-4cb1-8f4a-2a784a17d6d4,2019-01-04 08:59:00+00:00,2347.85
1152,260.0,2018,,,,,False,True,,,35.33916,-120.71488000000001,False,Fox Fire,,2018-06-26 11:16:00+00:00,91b94b02-cd05-471a-a4e7-5168d56c46ba,2019-01-04 10:00:00+00:00,4606.733333333334
1153,258.0,2018,,,,,False,True,,,34.0232,-119.76576000000001,False,Santa Cruz Fire,,2018-03-27 14:45:00+00:00,f87005f7-c31b-4135-989a-ee5611626b3c,2019-01-03 09:44:00+00:00,6762.983333333334
1154,250.0,2018,,,,,False,True,,,33.076239,-116.90298500000002,False,Rangeland Fire,,2018-08-09 13:09:00+00:00,8dddf572-84de-4b20-b740-f5c7847cec3b,2019-01-04 09:21:00+00:00,3548.2
1155,247.0,2018,,,,,False,True,,1.0,37.89612,-121.85847,True,Marsh Fire,,2018-07-25 14:41:00+00:00,df681456-a50e-4400-a95a-77533a0978ba,2019-10-25 09:49:20.857000+00:00,10963.139126944445
1156,224.0,2018,,,,,False,True,,,41.70877,-122.47293,True,Steamboat Fire,,2018-07-15 09:58:00+00:00,052acbfd-0552-47ac-8be7-6f79b4aecf0e,2019-01-04 09:44:00+00:00,4151.766666666666
1157,215.0,2018,,,,,False,True,,,41.085,-123.051,False,Petersburg Fire,,2018-07-01 18:13:00+00:00,6103c099-a3eb-481e-8a76-1296f5fdb25d,2019-01-04 09:56:00+00:00,4479.716666666666
1158,215.0,2018,,,,,False,True,,,36.37532,-120.862579,False,Beaver Fire,,2018-06-12 15:06:00+00:00,b3ab43c4-6f73-4ccc-a3ca-f2c54959f8b1,2019-01-04 10:07:00+00:00,4939.016666666666
1159,207.0,2018,,,,,False,True,,,33.41476,-117.24043999999999,True,Rock Fire,,2018-07-28 15:14:00+00:00,e3406861-3e7f-4a4b-b16d-6004f3edc5e6,2019-01-04 09:31:00+00:00,3834.2833333333333
1160,205.0,2018,,,,,False,True,,,33.571763,-116.50005800000001,False,Ribbon Fire,,2018-07-26 10:12:00+00:00,1f942827-c242-49a1-bccd-f2375be91ad9,2019-01-04 09:33:00+00:00,3887.35
1161,200.0,2018,,,,,False,True,,,34.91482,-118.92485,False,Water Fire,,2018-09-12 11:25:00+00:00,f694c74c-adad-459c-b357-4cd2f10f16df,2019-01-04 09:06:00+00:00,2733.6833333333334
1162,200.0,2018,,,,,False,True,,,37.339240000000004,-120.24315,False,Bear Fire,,2018-06-07 18:04:00+00:00,cdd46073-0336-4003-8a06-161947985987,2019-01-04 10:10:00+00:00,5056.1
1163,191.0,2018,,,,,False,True,,,39.491737,-121.637759,False,Par Fire,,2018-07-04 13:30:00+00:00,cbf84797-7cc2-40a4-8157-d74c89792e9e,2019-01-04 09:56:00+00:00,4412.433333333333
1164,186.0,2018,,,,,False,False,,,34.26734825,-118.64381589,False,Peak Fire,,2018-11-12 10:06:00+00:00,c3b66e33-ef00-4874-a29b-b36640c16122,2019-11-04 17:01:39.127000+00:00,8574.927535277779
1165,185.0,2018,,,,,False,True,,,37.05876,-121.176354,False,Dinosaur Fire,,2018-06-17 15:09:00+00:00,fc911680-49a8-454b-be0f-d78cd957bd29,2019-01-04 10:04:00+00:00,4818.916666666667
1166,175.0,2018,,,,,False,True,,,37.97638,-122.5275,False,South Fire,,2018-06-09 14:45:00+00:00,d6d4d085-1c3b-4ee5-bd2a-dd3779797e97,2019-01-04 10:08:00+00:00,5011.383333333333
1167,175.0,2018,,,,,False,True,,,33.551320000000004,-117.72044,False,Aliso Fire,,2018-06-02 13:07:00+00:00,105b65f3-7e99-4cd6-8b0a-f78004c041eb,2019-01-04 10:19:00+00:00,5181.2
1168,172.0,2018,,,,,False,True,,,34.576944,-119.61416000000001,False,Ogilvy Fire,,2018-09-01 14:22:00+00:00,c9001401-a2b0-4cae-9e03-e60509342a53,2019-01-04 09:12:00+00:00,2994.8333333333335
1169,170.0,2018,,,,,False,True,,,40.12791,-122.19792,False,Sierra Fire,,2018-06-23 13:15:00+00:00,75ad696c-b094-4919-89e3-f879361f5151,2019-01-04 10:02:00+00:00,4676.783333333334
1170,167.0,2018,,,,,False,True,,,36.18401,-120.69955,False,Priest Fire,,2018-10-13 14:43:00+00:00,8a79c31d-0df0-4448-a855-b04cfc384825,2019-01-04 08:54:00+00:00,1986.1833333333334
1171,167.0,2018,,,,,False,True,,1.0,40.34822,-120.82497,True,Roxie Fire (Formerly 1-1 Fire),,2018-07-24 16:02:00+00:00,a18ed51c-1083-4f48-ab1b-6ae0c5454073,2019-01-04 09:35:00+00:00,3929.55
1172,166.0,2018,,,,,False,True,,,34.2325,-117.84611100000001,False,Fork Fire,,2018-09-09 12:10:00+00:00,9bffc947-2f15-4486-98df-9a632b2038a7,2019-01-04 09:05:00+00:00,2804.9166666666665
1173,163.0,2018,,,,,False,True,,,37.80785,-120.30187,True,Flat Fire,,2018-06-24 13:54:00+00:00,28d55249-7c63-4213-a7b4-c0796dbb18ca,2019-01-04 10:01:00+00:00,4652.116666666667
1174,160.0,2018,,,,,False,True,,,38.45673,-121.94658000000001,False,Winters Fire,,2018-10-12 11:21:00+00:00,e9c8c0aa-4d21-4f09-9858-890ea163d580,2019-01-04 08:55:00+00:00,2013.5666666666666
1175,155.0,2018,,,,,False,True,,,40.36888889,-122.89055556,False,Gorge Fire,,2018-08-19 07:32:00+00:00,5dbbbc9f-deec-4c33-a172-19614492d860,2019-01-04 09:16:00+00:00,3313.733333333333
1176,155.0,2018,,,,,False,True,,,33.787838,-117.746625,False,Santiago Fire,,2018-06-11 17:04:00+00:00,96781eb8-6146-4b96-a5cb-7457defea461,2019-01-04 10:08:00+00:00,4961.066666666667
1177,154.0,2018,,,,,False,True,,,33.925862,-117.654299,False,Euclid Fire,,2018-06-12 14:22:00+00:00,e1c9dae5-a2d8-4c97-8e6d-65937ade5e79,2019-01-04 10:07:00+00:00,4939.75
1178,152.0,2018,,,,,False,True,,,38.02447,-122.727,True,Irving Fire,,2018-09-10 19:00:00+00:00,65689d5f-910c-4e00-9bf3-e5626cd1361c,2019-01-04 09:05:00+00:00,2774.0833333333335
1179,150.0,2018,,,,,False,True,,,34.30166667,-119.09916667,False,Briggs Fire,,2018-11-15 01:39:00+00:00,c003df4f-d19c-4e21-a90f-81d3f14aaf99,2019-01-04 08:44:00+00:00,1207.0833333333333
1180,150.0,2018,,,,,False,True,,,35.97677,-121.24898,False,Nacimiento Fire,,2018-10-02 12:32:00+00:00,9d69b6cb-1dee-43df-83ca-b2b5485006d7,2019-01-04 08:57:00+00:00,2252.4166666666665
1181,150.0,2018,12.0,1.0,30.0,,False,True,2.0,,38.94388,-120.92611000000001,True,Sliger Fire,,2018-09-04 15:03:00+00:00,94e0a869-04f6-4265-9c1f-c53fbdde98ad,2019-01-04 09:09:00+00:00,2922.1
1182,147.0,2018,,,,,False,True,,,34.18075,-117.43184,False,Sierra Fire,,2018-11-13 08:19:00+00:00,d18da394-5ed4-4004-8dea-600e15d398e4,2019-01-04 08:45:00+00:00,1248.4333333333334
1183,136.0,2018,,,,,False,True,,,38.08424,-120.46078,False,Parrots Fire,,2018-08-05 04:19:00+00:00,190306eb-357b-40d2-9871-92cdd8784332,2019-01-04 09:24:00+00:00,3653.0833333333335
1184,135.0,2018,,,,,False,True,,,38.51943,-122.18353,True,Steele Fire,,2018-07-28 16:30:00+00:00,2410754e-b988-4f4f-b7ee-21f954c2bbf2,2019-10-25 10:08:47.667000+00:00,10889.646574166667
1185,128.0,2018,,,,,False,True,,,34.380390000000006,-118.60441000000002,False,Pico Fire,,2018-07-23 12:55:00+00:00,6e0b516c-9da1-4ff7-a0ce-3251b2cbabb9,2019-01-04 09:37:00+00:00,3956.7
1186,127.0,2018,,,,,False,True,,,39.46543,-122.65581999999999,False,Open Fire,,2018-06-01 15:20:00+00:00,3db90629-694f-43d7-b46a-6378f6bc1472,2019-01-04 10:19:00+00:00,5202.983333333334
1187,127.0,2018,,,,,False,True,,,41.65935,-122.48556,False,Shastina Fire,,2018-05-09 18:11:00+00:00,e84f2881-743c-4e36-863d-ddb37c2540d3,2019-01-04 10:25:00+00:00,5752.233333333334
1188,125.0,2018,,,,,False,True,,,34.15475,-117.24436599999999,False,Sterling,,2018-08-31 17:58:00+00:00,0683b4a7-6a8c-4339-abc1-dfbe64dcb5a1,2019-01-04 09:12:00+00:00,3015.233333333333
1189,120.0,2018,,,,,False,True,,,36.47766,-119.10433,False,Market Fire,,2018-10-24 12:18:00+00:00,87760805-5b1a-486e-91c4-590557929182,2019-01-04 08:51:00+00:00,1724.55
1190,117.0,2018,,,,,False,True,,,39.996944,-121.27,False,Murphy Fire,,2018-08-07 02:11:00+00:00,b9f703f7-18bb-4845-a480-ce7d63b5f57a,2019-01-04 09:22:00+00:00,3607.1833333333334
1191,116.0,2018,,,,,False,True,,,36.59036,-120.82355,False,Idria Fire,,2018-07-12 12:57:00+00:00,a0b16523-d6f9-4a21-809d-4f2bdbc2bea7,2019-01-04 09:49:00+00:00,4220.866666666667
1192,116.0,2018,,,,,False,True,,,37.06367,-121.53586000000001,False,Bridle Fire,,2018-07-06 10:40:00+00:00,8d5856ff-4cd4-4b88-afb0-c6df08f548a8,2019-01-04 09:54:00+00:00,4367.233333333334
1193,115.0,2018,,,,,False,True,,,37.707234,-120.19916200000002,True,Wheeler Fire,,2018-06-18 12:30:00+00:00,8f98a50c-fac6-4dcd-844f-76c49891f0f6,2019-01-04 10:04:00+00:00,4797.566666666667
1194,114.0,2018,,,,,False,True,,,35.56888889,-118.80138889,False,Pine Fire,,2018-08-16 16:06:00+00:00,471980a3-9ffb-4b1f-8e51-eabb9736b51b,2019-01-04 09:17:00+00:00,3377.1833333333334
1195,113.0,2018,,,,,False,True,,,34.463889,-119.83138899999999,True,Holiday Fire,,2018-07-06 20:40:00+00:00,76725105-a814-4e8d-bd5b-d0f2f1879dae,2019-10-25 09:42:00.300000+00:00,11413.033416666667
1196,110.0,2018,,,,,False,True,,,34.62412,-120.22298,False,Windmill Fire,,2018-07-20 14:23:00+00:00,389e3075-51b9-45a8-ab9a-a75b03225c8d,2019-01-04 09:38:00+00:00,4027.25
1197,108.0,2018,,,,,False,True,,,36.75581,-119.42172,False,Cobble Fire,,2018-05-26 14:52:00+00:00,737f9bb2-5a43-4730-94c1-4031bce6d626,2019-01-04 10:22:00+00:00,5347.5
1198,106.0,2018,,,,,False,True,,,38.8802,-123.0496,False,Western Fire,,2018-08-01 15:53:00+00:00,9d63cbd8-7dbf-4b2d-918d-036e3a282d2d,2019-01-04 09:26:00+00:00,3737.55
